timestamp,hand_detected,hand_x,hand_y,screen_x,screen_y,event
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:39,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:40,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:41,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:42,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:43,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:44,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:45,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:46,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:47,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:48,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:49,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:50,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:51,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,False,,,800,878,
2026-05-09 17:44:52,True,530,-110,1192,0,
2026-05-09 17:44:52,True,445,-51,1144,0,
2026-05-09 17:44:52,True,446,-57,1109,0,
2026-05-09 17:44:52,True,449,-66,1084,0,
2026-05-09 17:44:53,True,431,-48,1055,0,
2026-05-09 17:44:53,True,431,-38,1033,0,
2026-05-09 17:44:53,True,449,-37,1027,0,
2026-05-09 17:44:53,True,484,-52,1042,0,
2026-05-09 17:44:53,True,448,-42,1033,0,
2026-05-09 17:44:53,True,327,0,959,0,
2026-05-09 17:44:53,True,375,21,930,9,
2026-05-09 17:44:53,False,,,930,9,
2026-05-09 17:44:53,False,,,930,9,
2026-05-09 17:44:53,False,,,930,9,
2026-05-09 17:44:53,False,,,930,9,
2026-05-09 17:44:53,False,,,930,9,
2026-05-09 17:44:54,True,644,147,1057,76,
2026-05-09 17:44:54,False,,,1057,76,
2026-05-09 17:44:54,True,481,205,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:54,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:55,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:56,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:57,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:58,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:44:59,False,,,1063,153,
2026-05-09 17:45:00,False,,,1063,153,
2026-05-09 17:45:00,False,,,1063,153,
2026-05-09 17:45:00,False,,,1063,153,
2026-05-09 17:45:00,False,,,1063,153,
2026-05-09 17:45:00,False,,,1063,153,
2026-05-09 17:45:00,False,,,1063,153,
2026-05-09 17:45:00,False,,,1063,153,
2026-05-09 17:45:00,False,,,1063,153,
